,Local_Job_Title,Employment_Details_Hire_Date,Gender,Division,Department,Location,Employee_Status,Date_of_Exit,Latest_Date,Days_Worked_For,Days_Worked,Leaving,Hire_Year
5965,Associate_Manager,19/9/2019,Male,Operations,Technology,Bangalore,Inactive,3/1/2021,1/3/2021,529,529,1,2019
5966,Senior_Consultant,19/9/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,972,,0,2019
5967,Senior_Consultant,19/9/2019,Female,Operations,Technology,Bangalore,Inactive,26/4/2021,26/4/2021,585,585,1,2019
5968,Senior_Associate,20/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,971,,0,2019
5969,Senior_Lead_Consultant,23/9/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,968,,0,2019
5970,Lead_Consultant,23/9/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,968,,0,2019
5971,Senior_Lead_Consultant,23/9/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,968,,0,2019
5972,Senior_Consultant,23/9/2019,Female,Operations,Technology,Bangalore,Inactive,3/11/2020,11/3/2020,170,170,1,2019
5973,Lead_Consultant,23/9/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,968,,0,2019
5974,Senior_Consultant,23/9/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,968,,0,2019
5975,Associate,26/9/2019,Female,Operations,Operations,Pune,Active,5/7/2021,7/5/2021,589,589,1,2019
5976,Senior_Associate,26/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,965,,0,2019
5977,Senior_Associate,26/9/2019,Male,DEV,Operations,Pune,Active,,18/5/2022,965,,0,2019
5978,Associate,26/9/2019,Male,ISG,Operations,Pune,Active,,18/5/2022,965,,0,2019
5979,Associate,26/9/2019,Female,AIS,Operations,Pune,Active,,18/5/2022,965,,0,2019
5980,Analyst,26/9/2019,Female,DEV,Operations,Pune,Inactive,2/12/2021,12/2/2021,505,505,1,2019
5981,Associate,26/9/2019,Male,IS,Operations,Pune,Inactive,3/5/2020,5/3/2020,161,161,1,2019
5982,Associate,26/9/2019,Female,AIS,Operations,Pune,Active,,18/5/2022,965,,0,2019
5983,Associate,26/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,965,,0,2019
5984,Consultant,26/9/2019,Male,Operations,Technology,Bangalore,Active,6/9/2021,9/6/2021,622,622,1,2019
5985,Consultant,26/9/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,965,,0,2019
5986,Lead_Consultant,26/9/2019,Female,Operations,Technology,Bangalore,Inactive,28/2/2020,28/2/2020,155,155,1,2019
5987,Lead_Consultant,26/9/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,965,,0,2019
5988,Senior_Consultant,26/9/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,965,,0,2019
5989,Senior_Associate,26/9/2019,Male,Operations,Operations,Pune,Active,14/6/2021,14/6/2021,627,627,1,2019
5990,Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
5991,Analyst,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
5992,Senior_Associate,30/9/2019,Female,ISG,Operations,Pune,Active,,18/5/2022,961,,0,2019
5993,Associate,30/9/2019,Male,ISG,Operations,Pune,Active,,18/5/2022,961,,0,2019
5994,Associate,30/9/2019,Female,IS,Operations,Pune,Active,,18/5/2022,961,,0,2019
5995,Associate,30/9/2019,Male,DEV,Operations,Pune,Active,,18/5/2022,961,,0,2019
5996,Analyst,30/9/2019,Female,ISG,Operations,Pune,Active,,18/5/2022,961,,0,2019
5997,Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
5998,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
5999,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6000,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6001,Associate,30/9/2019,Female,Operations,Operations,Pune,Inactive,3/11/2020,11/3/2020,163,163,1,2019
6002,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6003,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6004,Analyst,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6005,Senior_Associate,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6006,Senior_Associate,30/9/2019,Female,Operations,Operations,Pune,Inactive,11/5/2019,5/11/2019,36,36,1,2019
6007,Analyst,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6008,Analyst,30/9/2019,Male,Operations,Operations,Pune,Inactive,22/10/2019,22/10/2019,22,22,1,2019
6009,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6010,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6011,Associate,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6012,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6013,Senior_Associate,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6014,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6015,Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6016,Associate,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6017,Associate,30/9/2019,Male,Operations,Operations,Pune,Inactive,9/4/2020,4/9/2020,340,340,1,2019
6018,Associate,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6019,Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6020,Senior_Associate,30/9/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6021,Senior_Associate,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6022,Senior_HR_Business_Partner,30/9/2019,Male,Operations,Corp.Func,Pune,Active,,18/5/2022,961,,0,2019
6023,Team_Leader,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6024,Manager,30/9/2019,Female,Operations,Corp.Func,Pune,Inactive,15/4/2021,15/4/2021,563,563,1,2019
6025,Associate,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6026,Senior_Associate,30/9/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,961,,0,2019
6027,Lead_Consultant,30/9/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,961,,0,2019
6028,Senior_Consultant,30/9/2019,Male,Operations,Technology,Bangalore,Active,17/6/2021,17/6/2021,626,626,1,2019
6029,Senior_Consultant,30/9/2019,Male,Operations,Technology,Bangalore,Active,5/7/2021,7/5/2021,585,585,1,2019
6030,Senior_Consultant,30/9/2019,Female,CORPFN,Technology,Bangalore,Active,,18/5/2022,961,,0,2019
6031,Senior_Lead_Consultant,30/9/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,961,,0,2019
6032,Associate,10/3/2019,Female,CORPFN,Operations,Pune,Active,,18/5/2022,958,,0,2019
6033,Associate,10/3/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,958,,0,2019
6034,Associate,10/3/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,958,,0,2019
6035,Associate,10/3/2019,Female,ISG,Operations,Pune,Active,,18/5/2022,958,,0,2019
6036,Consultant,10/3/2019,Female,DEV,Technology,Bangalore,Active,,18/5/2022,958,,0,2019
6037,Lead_Consultant,10/3/2019,Male,AIS,Technology,Bangalore,Active,,18/5/2022,958,,0,2019
6038,Consultant,10/7/2019,Male,ATSV,Technology,Bangalore,Inactive,22/1/2020,22/1/2020,107,107,1,2019
6039,Consultant,10/7/2019,Female,DEV,Technology,Bangalore,Inactive,31/1/2020,31/1/2020,116,116,1,2019
6040,Associate_Consultant,10/7/2019,Female,FLIGHT,Technology,Pune,Active,,18/5/2022,954,,0,2019
6041,Associate_Consultant,10/7/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,954,,0,2019
6042,Associate,10/7/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,954,,0,2019
6043,Team_Lead,10/10/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,951,,0,2019
6044,Consultant,10/10/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6045,Associate_Consultant,10/10/2019,Female,DEV,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6046,Associate_Consultant,10/10/2019,Male,ISG,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6047,Associate_Consultant,10/10/2019,Male,DEV,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6048,Associate_Consultant,10/10/2019,Female,FLIGHT,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6049,Associate_Consultant,10/10/2019,Male,DEV,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6050,Associate_Consultant,10/10/2019,Female,DEV,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6051,Associate_Consultant,10/10/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6052,Associate_Consultant,10/10/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6053,Associate_Consultant,10/10/2019,Male,FLIGHT,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6054,Consultant,10/10/2019,Female,FLIGHT,Technology,Bangalore,Active,,18/5/2022,951,,0,2019
6055,Senior_Associate,14/10/2019,Female,FLIGHT,Operations,Pune,Active,,18/5/2022,947,,0,2019
6056,Team_Lead,14/10/2019,Male,FLIGHT,Operations,Pune,Active,,18/5/2022,947,,0,2019
6057,Team_Lead,14/10/2019,Male,FLIGHT,Operations,Pune,Active,,18/5/2022,947,,0,2019
6058,Senior_Associate,14/10/2019,Male,FLIGHT,Operations,Pune,Active,,18/5/2022,947,,0,2019
6059,Senior_Associate,14/10/2019,Male,FLIGHT,Operations,Pune,Active,,18/5/2022,947,,0,2019
6060,Associate,14/10/2019,Male,FLIGHT,Operations,Pune,Active,,18/5/2022,947,,0,2019
6061,Analyst,14/10/2019,Female,FLIGHT,Operations,Pune,Inactive,30/12/2019,30/12/2019,77,77,1,2019
6062,Associate_Manager,14/10/2019,Male,FLIGHT,Technology,Pune,Active,,18/5/2022,947,,0,2019
6063,Consultant,14/10/2019,Male,FLIGHT,Technology,Pune,Active,,18/5/2022,947,,0,2019
6064,Lead_Consultant,14/10/2019,Female,Operations,Technology,Pune,Active,,18/5/2022,947,,0,2019
6065,Senior_Consultant,14/10/2019,Female,Operations,Technology,Pune,Active,,18/5/2022,947,,0,2019
6066,Associate_Consultant,14/10/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,947,,0,2019
6067,Associate_Consultant,14/10/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,947,,0,2019
6068,Associate_Consultant,14/10/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,947,,0,2019
6069,Consultant,14/10/2019,Male,DEV,Technology,Bangalore,Active,,18/5/2022,947,,0,2019
6070,Senior_Consultant,14/10/2019,Male,DEV,Technology,Bangalore,Inactive,19/8/2020,19/8/2020,310,310,1,2019
6071,Senior_Consultant,14/10/2019,Female,DEV,Technology,Bangalore,Active,,18/5/2022,947,,0,2019
6072,Senior_Consultant,14/10/2019,Male,ATSV,Technology,Bangalore,Active,,18/5/2022,947,,0,2019
6073,Senior_Consultant,17/10/2019,Male,DEV,Technology,Bangalore,Inactive,4/8/2021,8/4/2021,539,539,1,2019
6074,Associate_Consultant,21/10/2019,Female,DEV,Technology,Bangalore,Active,,18/5/2022,940,,0,2019
6075,Associate_Manager,22/10/2019,Female,DEV,Corp.Func,Pune,Active,,18/5/2022,939,,0,2019
6076,Senior_Consultant,24/10/2019,Male,DEV,Technology,Bangalore,Inactive,19/8/2020,19/8/2020,300,300,1,2019
6077,Senior_Consultant,24/10/2019,Male,Operations,Technology,Bangalore,Inactive,2/1/2021,1/2/2021,466,466,1,2019
6078,Senior_Consultant,24/10/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,937,,0,2019
6079,Consultant,29/10/2019,Female,IS,Technology,Bangalore,Active,,18/5/2022,932,,0,2019
6080,Lead_Consultant,29/10/2019,Male,DEV,Technology,Bangalore,Active,,18/5/2022,932,,0,2019
6081,Consultant,29/10/2019,Male,DEV,Technology,Bangalore,Inactive,4/1/2020,1/4/2020,155,155,1,2019
6082,Associate,31/10/2019,Male,DEV,Operations,Pune,Inactive,2/1/2020,1/2/2020,93,93,1,2019
6083,Senior_Specialist,31/10/2019,Female,FLIGHT,Operations,Pune,Active,,18/5/2022,930,,0,2019
6084,Associate,31/10/2019,Female,CORPFN,Operations,Pune,Active,,18/5/2022,930,,0,2019
6085,Senior_Associate,31/10/2019,Male,DART,Operations,Pune,Active,,18/5/2022,930,,0,2019
6086,Associate,31/10/2019,Male,DEV,Operations,Pune,Active,,18/5/2022,930,,0,2019
6087,Associate,31/10/2019,Female,ISG,Operations,Pune,Inactive,27/12/2019,27/12/2019,57,57,1,2019
6088,Associate,31/10/2019,Male,DEV,Operations,Pune,Active,,18/5/2022,930,,0,2019
6089,Associate,31/10/2019,Female,DART,Operations,Pune,Active,,18/5/2022,930,,0,2019
6090,Associate,31/10/2019,Female,DEV,Operations,Pune,Active,,18/5/2022,930,,0,2019
6091,Associate,31/10/2019,Male,Operations,Operations,Pune,Inactive,10/12/2020,12/10/2020,347,347,1,2019
6092,Analyst,31/10/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6093,Associate,31/10/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6094,Senior_Associate,31/10/2019,Male,DART,Operations,Pune,Active,,18/5/2022,930,,0,2019
6095,Analyst,31/10/2019,Female,DART,Operations,Pune,Active,,18/5/2022,930,,0,2019
6096,Senior_Associate,31/10/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6097,Associate,31/10/2019,Female,Operations,Operations,Pune,Inactive,3/5/2021,5/3/2021,491,491,1,2019
6098,Analyst,31/10/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6099,Senior_Associate,31/10/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6100,Analyst,31/10/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6101,Analyst,31/10/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6102,Senior_Associate,31/10/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6103,Team_Lead,31/10/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6104,Team_Lead,31/10/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6105,Analyst,31/10/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,930,,0,2019
6106,Senior_Consultant,31/10/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,930,,0,2019
6107,Senior_Lead_Consultant,31/10/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,930,,0,2019
6108,Senior_Consultant,31/10/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,930,,0,2019
6109,Consultant,31/10/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,930,,0,2019
6110,Associate,31/10/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6111,Senior_Associate,31/10/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,930,,0,2019
6112,Associate_Manager_-_Facilities_&_Administration,11/4/2019,Male,Operations,Corp.Func,Pune,Active,,18/5/2022,926,,0,2019
6113,Senior_Consultant,11/4/2019,Male,Operations,Technology,Pune,Inactive,3/2/2021,2/3/2021,484,484,1,2019
6114,Senior_Associate,11/4/2019,Female,ATSV,Operations,Pune,Active,,18/5/2022,926,,0,2019
6115,Senior_Consultant,11/4/2019,Male,ISG,Technology,Bangalore,Active,,18/5/2022,926,,0,2019
6116,Lead_Consultant,11/4/2019,Male,DEV,Technology,Bangalore,Active,,18/5/2022,926,,0,2019
6117,Lead_Consultant,11/4/2019,Male,FLIGHT,Technology,Bangalore,Active,6/9/2021,9/6/2021,583,583,1,2019
6118,Associate_Manager,11/4/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,926,,0,2019
6119,Consultant,11/4/2019,Male,Operations,Technology,Bangalore,Inactive,16/12/2020,16/12/2020,408,408,1,2019
6120,Senior_Lead_Consultant,11/4/2019,Male,DEV,Technology,Bangalore,Active,,18/5/2022,926,,0,2019
6121,Team_Lead,11/7/2019,Male,DEV,Operations,Pune,Inactive,18/11/2020,18/11/2020,377,377,1,2019
6122,Team_Lead,11/7/2019,Male,FLIGHT,Operations,Pune,Active,,18/5/2022,923,,0,2019
6123,Manager,11/7/2019,Male,CORPFN,Technology,Pune,Active,,18/5/2022,923,,0,2019
6124,Senior_Consultant,11/7/2019,Female,DEV,Technology,Bangalore,Active,,18/5/2022,923,,0,2019
6125,Lead_Consultant,11/7/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,923,,0,2019
6126,Senior_Consultant,11/11/2019,Male,DEV,Technology,Bangalore,Active,,18/5/2022,919,,0,2019
6127,Senior_Consultant,11/11/2019,Male,FLIGHT,Technology,Bangalore,Active,,18/5/2022,919,,0,2019
6128,Consultant,11/11/2019,Male,DEV,Technology,Bangalore,Active,6/1/2021,1/6/2021,568,568,1,2019
6129,Manager,11/11/2019,Male,ATSV,Operations,Pune,Active,,18/5/2022,919,,0,2019
6130,Analyst,14/11/2019,Male,AIS,Operations,Pune,Active,,18/5/2022,916,,0,2019
6131,Analyst,14/11/2019,Female,DEV,Operations,Pune,Active,,18/5/2022,916,,0,2019
6132,Senior_Associate,14/11/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,916,,0,2019
6133,Analyst,14/11/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,916,,0,2019
6134,Senior_Associate,14/11/2019,Female,DEV,Operations,Pune,Active,,18/5/2022,916,,0,2019
6135,Senior_Associate,14/11/2019,Male,FLIGHT,Operations,Pune,Active,,18/5/2022,916,,0,2019
6136,Analyst,14/11/2019,Female,ISG,Operations,Pune,Active,,18/5/2022,916,,0,2019
6137,Analyst,14/11/2019,Male,DART,Operations,Pune,Active,,18/5/2022,916,,0,2019
6138,Analyst,14/11/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,916,,0,2019
6139,Senior_Associate,14/11/2019,Female,ISG,Operations,Pune,Active,,18/5/2022,916,,0,2019
6140,Associate,14/11/2019,Female,ISG,Operations,Pune,Inactive,20/11/2019,20/11/2019,6,6,1,2019
6141,Analyst,14/11/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,916,,0,2019
6142,Team_Lead,14/11/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,916,,0,2019
6143,Lead_Consultant,14/11/2019,Male,Operations,Technology,Pune,Inactive,12/3/2019,3/12/2019,19,19,1,2019
6144,Associate,14/11/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,916,,0,2019
6145,Senior_Consultant,14/11/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,916,,0,2019
6146,Lead_Consultant,18/11/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,912,,0,2019
6147,Lead_Consultant,18/11/2019,Male,Operations,Technology,Bangalore,Inactive,8/3/2020,3/8/2020,259,259,1,2019
6148,Analyst,18/11/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,912,,0,2019
6149,Analyst,18/11/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,912,,0,2019
6150,Consultant,18/11/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,912,,0,2019
6151,Senior_Consultant,18/11/2019,Male,Operations,Technology,Pune,Active,28/6/2021,28/6/2021,588,588,1,2019
6152,Senior_Associate,18/11/2019,Female,Operations,Operations,Pune,Inactive,22/11/2019,22/11/2019,4,4,1,2019
6153,Team_Lead,21/11/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,909,,0,2019
6154,Senior_Consultant,21/11/2019,Female,DEV,Technology,Bangalore,Active,,18/5/2022,909,,0,2019
6155,Senior_Consultant,25/11/2019,Male,DART,Technology,Bangalore,Active,,18/5/2022,905,,0,2019
6156,Senior_Consultant,25/11/2019,Male,DEV,Technology,Bangalore,Inactive,1/9/2020,9/1/2020,45,45,1,2019
6157,Senior_Consultant,25/11/2019,Female,DART,Technology,Bangalore,Active,,18/5/2022,905,,0,2019
6158,Associate_Manager,25/11/2019,Male,Operations,Corp.Func,Pune,Active,,18/5/2022,905,,0,2019
6159,Consultant,26/11/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,904,,0,2019
6160,Consultant,28/11/2019,Male,DEV,Technology,Bangalore,Active,,18/5/2022,902,,0,2019
6161,Consultant,28/11/2019,Male,IS,Technology,Bangalore,Inactive,4/5/2021,5/4/2021,494,494,1,2019
6162,Team_Lead,28/11/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,902,,0,2019
6163,Consultant,28/11/2019,Male,DEV,Corp.Func,Pune,Active,,18/5/2022,902,,0,2019
6164,Analyst,28/11/2019,Female,Operations,Operations,Pune,Inactive,17/6/2021,17/6/2021,567,567,1,2019
6165,Senior_Consultant,12/2/2019,Male,AIS,Technology,Bangalore,Active,,18/5/2022,898,,0,2019
6166,Senior_Consultant,12/2/2019,Female,DART,Technology,Bangalore,Active,,18/5/2022,898,,0,2019
6167,Consultant,12/2/2019,Male,FLIGHT,Technology,Bangalore,Inactive,1/10/2020,10/1/2020,39,39,1,2019
6168,Lead_Consultant,12/2/2019,Male,CORPFN,Technology,Bangalore,Inactive,20/10/2020,20/10/2020,323,323,1,2019
6169,Lead_Consultant,12/2/2019,Male,DEV,Technology,Pune,Active,,18/5/2022,898,,0,2019
6170,Senior_Consultant,12/2/2019,Female,DEV,Technology,Bangalore,Inactive,13/12/2019,13/12/2019,11,11,1,2019
6171,Lead_Consultant,12/5/2019,Male,DEV,Technology,Bangalore,Active,,18/5/2022,895,,0,2019
6172,Consultant,12/5/2019,Male,DEV,Technology,Bangalore,Inactive,3/3/2020,3/3/2020,89,89,1,2019
6173,Senior_Consultant,12/5/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,895,,0,2019
6174,Consultant,12/5/2019,Male,CORPFN,Technology,Pune,Active,,18/5/2022,895,,0,2019
6175,Analyst,12/5/2019,Female,Operations,Operations,Pune,Inactive,2/3/2020,3/2/2020,60,60,1,2019
6176,Analyst,12/5/2019,Female,DEV,Operations,Pune,Inactive,2/12/2021,12/2/2021,435,435,1,2019
6177,Senior_Consultant,12/5/2019,Male,DEV,Technology,Pune,Inactive,30/4/2020,30/4/2020,147,147,1,2019
6178,Senior_Associate,12/5/2019,Female,DART,Operations,Pune,Active,,18/5/2022,895,,0,2019
6179,Senior_Consultant,12/9/2019,Male,DEV,Corp.Func,Bangalore,Active,,18/5/2022,891,,0,2019
6180,Senior_Manager,12/9/2019,Female,DEV,Technology,Bangalore,Inactive,9/1/2020,1/9/2020,267,267,1,2019
6181,Associate,12/12/2019,Male,FLIGHT,Operations,Pune,Active,,18/5/2022,888,,0,2019
6182,Associate,12/12/2019,Male,DEV,Operations,Pune,Active,,18/5/2022,888,,0,2019
6183,Associate,12/12/2019,Female,DEV,Operations,Pune,Active,,18/5/2022,888,,0,2019
6184,Associate,12/12/2019,Female,DEV,Operations,Pune,Active,,18/5/2022,888,,0,2019
6185,Associate,12/12/2019,Female,DEV,Operations,Pune,Inactive,2/1/2021,1/2/2021,417,417,1,2019
6186,Associate,12/12/2019,Male,Operations,Operations,Pune,Inactive,5/6/2021,6/5/2021,511,511,1,2019
6187,Associate,12/12/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,888,,0,2019
6188,Associate,12/12/2019,Male,DEV,Operations,Pune,Active,,18/5/2022,888,,0,2019
6189,Associate,12/12/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,888,,0,2019
6190,Associate,12/12/2019,Female,CORPFN,Operations,Pune,Active,,18/5/2022,888,,0,2019
6191,Associate,12/12/2019,Female,DEV,Operations,Pune,Active,,18/5/2022,888,,0,2019
6192,Consultant,12/12/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,888,,0,2019
6193,Associate,12/12/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,888,,0,2019
6194,Associate,12/12/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,888,,0,2019
6195,Associate,12/12/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,888,,0,2019
6196,Team_Lead,12/12/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,888,,0,2019
6197,Consultant,16/12/2019,Female,Operations,Technology,Bangalore,Active,,18/5/2022,884,,0,2019
6198,Consultant,16/12/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,884,,0,2019
6199,Consultant,16/12/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,884,,0,2019
6200,Senior_Consultant,16/12/2019,Female,Operations,Technology,Pune,Inactive,16/1/2021,16/1/2021,397,397,1,2019
6201,Senior_Consultant,16/12/2019,Male,Operations,Technology,Bangalore,Active,,18/5/2022,884,,0,2019
6202,Analyst,19/12/2019,Male,Operations,Operations,Pune,Active,,18/5/2022,881,,0,2019
6203,Analyst,19/12/2019,Female,DEV,Operations,Pune,Active,,18/5/2022,881,,0,2019
6204,Analyst,19/12/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,881,,0,2019
6205,Associate,19/12/2019,Male,Operations,Operations,Pune,Inactive,3/9/2020,9/3/2020,81,81,1,2019
6206,Analyst,19/12/2019,Female,Operations,Operations,Pune,Active,,18/5/2022,881,,0,2019
6207,Senior_Associate,19/12/2019,Male,ATSC,Operations,Pune,Inactive,1/11/2021,11/1/2021,389,389,1,2019
6208,Senior_Associate,19/12/2019,Male,IS,Operations,Pune,Inactive,3/1/2021,1/3/2021,438,438,1,2019
6209,Senior_Consultant,19/12/2019,Female,DEV,Technology,Bangalore,Active,,18/5/2022,881,,0,2019
6210,Associate,23/12/2019,Male,ISG,Technology,Pune,Active,,18/5/2022,877,,0,2019
6211,Associate,23/12/2019,Female,DART,Technology,Pune,Inactive,11/8/2020,8/11/2020,321,321,1,2019
6212,Senior_Associate,23/12/2019,Female,ISG,Technology,Pune,Active,,18/5/2022,877,,0,2019
6213,Senior_Associate,23/12/2019,Female,DEV,Technology,Pune,Active,,18/5/2022,877,,0,2019
6214,Senior_Associate,23/12/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,877,,0,2019
6215,Associate,23/12/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,877,,0,2019
6216,Senior_Associate,23/12/2019,Male,Operations,Technology,Pune,Inactive,21/6/2020,21/6/2020,181,181,1,2019
6217,Senior_Associate,23/12/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,877,,0,2019
6218,Analyst,23/12/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,877,,0,2019
6219,Associate,23/12/2019,Female,Operations,Technology,Pune,Active,,18/5/2022,877,,0,2019
6220,Senior_Associate,23/12/2019,Male,Operations,Technology,Pune,Active,,18/5/2022,877,,0,2019
6221,Senior_Associate,23/12/2019,Female,DEV,Technology,Pune,Active,,18/5/2022,877,,0,2019
6222,Analyst,23/12/2019,Male,ATSC,Technology,Pune,Inactive,24/2/2021,24/2/2021,429,429,1,2019
