Employee ID,Name,Local Job Title,Band (ASPL),Employment Details Hire Date,Gender,DCIO,Division,Department,Location,Employee Status,Date of Exit
1005875,Employee 5875,Consultant,B1,5/9/2019,Male,D3,Operations,Technology,Bangalore,Active,21/6/2021
1005876,Employee 5876,Lead Consultant,C1,5/9/2019,Female,GOV,Operations,Corp.Func,Pune,Inactive,11/5/2020
1005877,Employee 5877,Consultant,B1,9/9/2019,Male,ACG,Operations,Technology,Bangalore,Active,
1005878,Employee 5878,Senior Associate,A2,9/9/2019,Male,ENTRSVC,DART,Operations,Pune,Active,
1005879,Employee 5879,Consultant,B1,9/9/2019,Male,ESS,DEV,Technology,Bangalore,Active,
1005880,Employee 5880,Team Leader,C1,12/9/2019,Male,ENTRSVC,DART,Operations,Pune,Active,
1005881,Employee 5881,Analyst,A3,12/9/2019,Male,ENTRSVC,DART,Operations,Pune,Active,
1005882,Employee 5882,Analyst,A3,12/9/2019,Female,ENTRSVC,CORPFN,Operations,Pune,Active,
1005883,Employee 5883,Associate,A1,12/9/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1005884,Employee 5884,Associate,A1,12/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1005885,Employee 5885,Analyst,A3,12/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1005886,Employee 5886,Analyst,A3,12/9/2019,Male,ENTRSVC,DART,Operations,Pune,Active,
1005887,Employee 5887,Senior Associate,A2,12/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005888,Employee 5888,Associate,A1,12/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Inactive,31/8/2020
1005889,Employee 5889,Analyst,A3,12/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005890,Employee 5890,Senior Consultant,B2,12/9/2019,Female,CTS,Operations,Technology,Bangalore,Active,
1005891,Employee 5891,Consultant,B1,12/9/2019,Male,PRDTCH,Operations,Technology,Bangalore,Active,25/6/2021
1005892,Employee 5892,Manager,E,12/9/2019,Female,ISG,Operations,Technology,Bangalore,Active,
1005893,Employee 5893,Lead Consultant,C1,12/9/2019,Male,FINANCE,Operations,Corp.Func,Bangalore,Active,
1005894,Employee 5894,Senior Consultant,B2,12/9/2019,Female,ISG,Operations,Technology,Bangalore,Active,
1005895,Employee 5895,Consultant,B1,16/9/2019,Male,PRDTCH,Operations,Technology,Bangalore,Active,
1005896,Employee 5896,Senior Lead Consultant,C2,16/9/2019,Male,INFSEC,Operations,Technology,Bangalore,Active,
1005897,Employee 5897,Consultant,B1,16/9/2019,Female,CTS,Operations,Technology,Bangalore,Active,
1005898,Employee 5898,Senior Consultant,B2,16/9/2019,Female,ESS,DEV,Technology,Bangalore,Active,
1005899,Employee 5899,Senior Consultant,B2,16/9/2019,Male,ESS,DEV,Technology,Bangalore,Active,
1005900,Employee 5900,Consultant,B1,16/9/2019,Female,Flight,CORPFN,Technology,Bangalore,Active,
1005901,Employee 5901,Consultant,B1,16/9/2019,Male,PRDTCH,ISG,Technology,Bangalore,Inactive,27/4/2021
1005902,Employee 5902,Lead Consultant,C1,16/9/2019,Male,SQTD,ISG,Technology,Bangalore,Active,
1005903,Employee 5903,Consultant,B1,16/9/2019,Female,CTS,DEV,Technology,Bangalore,Active,
1005904,Employee 5904,Analyst,A3,16/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005905,Employee 5905,Analyst,A3,16/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005906,Employee 5906,Senior Associate,A2,16/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005907,Employee 5907,Analyst,A3,16/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005908,Employee 5908,Analyst,A3,16/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005909,Employee 5909,Team Leader,C1,16/9/2019,Male,OPSUPT,Operations,Operations,Pune,Inactive,12/4/2021
1005910,Employee 5910,Senior Associate,A2,16/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005911,Employee 5911,Associate,A1,16/9/2019,Female,LGS,Operations,Operations,Pune,Active,
1005912,Employee 5912,Associate,A1,16/9/2019,Female,LGS,Operations,Operations,Pune,Active,
1005913,Employee 5913,Associate,A1,16/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005914,Employee 5914,Associate,A1,16/9/2019,Female,LGS,Operations,Operations,Pune,Active,
1005915,Employee 5915,Associate,A1,16/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005916,Employee 5916,Analyst,A3,16/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005917,Employee 5917,Associate,A1,16/9/2019,Female,LGS,Operations,Operations,Pune,Active,
1005918,Employee 5918,Senior Associate,A2,16/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005919,Employee 5919,Senior Associate,A2,16/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005920,Employee 5920,Associate,A1,16/9/2019,Female,ENTRSVC,DEV,Operations,Pune,Inactive,31/12/2019
1005921,Employee 5921,Analyst,A3,16/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005922,Employee 5922,Analyst,A3,16/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005923,Employee 5923,Senior Associate,A2,16/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005924,Employee 5924,Consultant,B1,16/9/2019,Male,ESS,Operations,Technology,Pune,Inactive,19/10/2020
1005925,Employee 5925,Senior Consultant,B2,16/9/2019,Female,QPM,Operations,Technology,Pune,Inactive,14/1/2021
1005926,Employee 5926,Senior Consultant,B2,16/9/2019,Male,ARS,Operations,Technology,Pune,Inactive,17/11/2020
1005927,Employee 5927,Analyst,A3,16/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1005928,Employee 5928,Analyst,A3,16/9/2019,Male,ENTRSVC,AIS,Operations,Pune,Active,
1005929,Employee 5929,Analyst,A3,16/9/2019,Male,LGS,DEV,Operations,Pune,Active,
1005930,Employee 5930,Associate,A1,16/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1005931,Employee 5931,Senior Associate,A2,16/9/2019,Female,LGS,DEV,Operations,Pune,Active,
1005932,Employee 5932,Associate,A1,16/9/2019,Male,ENTRSVC,FLIGHT,Operations,Pune,Active,
1005933,Employee 5933,Senior Associate,A2,19/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1005934,Employee 5934,Senior Associate,A2,19/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1005935,Employee 5935,Senior Associate,A2,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005936,Employee 5936,Analyst,A3,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005937,Employee 5937,Senior Associate,A2,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Inactive,14/11/2019
1005938,Employee 5938,Senior Associate,A2,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005939,Employee 5939,Analyst,A3,19/9/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1005940,Employee 5940,Senior Associate,A2,19/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Inactive,5/11/2019
1005941,Employee 5941,Analyst,A3,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005942,Employee 5942,Analyst,A3,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005943,Employee 5943,Senior Associate,A2,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Inactive,30/1/2020
1005944,Employee 5944,Senior Associate,A2,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005945,Employee 5945,Senior Associate,A2,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005946,Employee 5946,Analyst,A3,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005947,Employee 5947,Analyst,A3,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Inactive,16/12/2019
1005948,Employee 5948,Analyst,A3,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005949,Employee 5949,Analyst,A3,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Inactive,9/3/2020
1005950,Employee 5950,Analyst,A3,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Inactive,4/10/2019
1005951,Employee 5951,Senior Associate,A2,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005952,Employee 5952,Senior Associate,A2,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005953,Employee 5953,Senior Associate,A2,19/9/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1005954,Employee 5954,Analyst,A3,19/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1005955,Employee 5955,Analyst,A3,19/9/2019,Male,ENTRSVC,ISG,Operations,Pune,Inactive,9/1/2020
1005956,Employee 5956,Analyst,A3,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005957,Employee 5957,Analyst,A3,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005958,Employee 5958,Analyst,A3,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005959,Employee 5959,Associate,A1,19/9/2019,Male,Claims,Operations,Operations,Pune,Inactive,1/2/2021
1005960,Employee 5960,Team Leader,C1,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005961,Employee 5961,Team Leader,C1,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005962,Employee 5962,Senior Associate,A2,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005963,Employee 5963,Senior Associate,A2,19/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005964,Employee 5964,Senior Associate,A2,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005965,Employee 5965,Analyst,A3,19/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005966,Employee 5966,Associate Manager,D,19/9/2019,Male,QPM,Operations,Technology,Bangalore,Inactive,1/3/2021
1005967,Employee 5967,Senior Consultant,B2,19/9/2019,Female,ISG,Operations,Technology,Bangalore,Active,
1005968,Employee 5968,Senior Consultant,B2,19/9/2019,Female,ESS,Operations,Technology,Bangalore,Inactive,26/4/2021
1005969,Employee 5969,Senior Associate,A2,20/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005970,Employee 5970,Senior Lead Consultant,C2,23/9/2019,Male,SQTD,Operations,Technology,Bangalore,Active,
1005971,Employee 5971,Lead Consultant,C1,23/9/2019,Male,INFENG,Operations,Technology,Bangalore,Active,
1005972,Employee 5972,Senior Lead Consultant,C2,23/9/2019,Male,INFSEC,Operations,Technology,Pune,Active,
1005973,Employee 5973,Senior Consultant,B2,23/9/2019,Female,DART,Operations,Technology,Bangalore,Inactive,11/3/2020
1005974,Employee 5974,Lead Consultant,C1,23/9/2019,Female,INFSEC,Operations,Technology,Bangalore,Active,
1005975,Employee 5975,Senior Consultant,B2,23/9/2019,Male,ESS,Operations,Technology,Pune,Active,
1005976,Employee 5976,Associate,A1,26/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,7/5/2021
1005977,Employee 5977,Senior Associate,A2,26/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005978,Employee 5978,Senior Associate,A2,26/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1005979,Employee 5979,Associate,A1,26/9/2019,Male,ENTRSVC,ISG,Operations,Pune,Active,
1005980,Employee 5980,Associate,A1,26/9/2019,Female,ENTRSVC,AIS,Operations,Pune,Active,
1005981,Employee 5981,Analyst,A3,26/9/2019,Female,ENTRSVC,DEV,Operations,Pune,Inactive,12/2/2021
1005982,Employee 5982,Associate,A1,26/9/2019,Male,ENTRSVC,IS,Operations,Pune,Inactive,5/3/2020
1005983,Employee 5983,Associate,A1,26/9/2019,Female,ENTRSVC,AIS,Operations,Pune,Active,
1005984,Employee 5984,Associate,A1,26/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005985,Employee 5985,Consultant,B1,26/9/2019,Male,ISG,Operations,Technology,Bangalore,Active,9/6/2021
1005986,Employee 5986,Consultant,B1,26/9/2019,Male,ISG,Operations,Technology,Bangalore,Active,
1005987,Employee 5987,Lead Consultant,C1,26/9/2019,Female,INFENG,Operations,Technology,Bangalore,Inactive,28/2/2020
1005988,Employee 5988,Lead Consultant,C1,26/9/2019,Male,ESS,Operations,Technology,Bangalore,Active,
1005989,Employee 5989,Senior Consultant,B2,26/9/2019,Male,ISG,Operations,Technology,Bangalore,Active,
1005990,Employee 5990,Senior Associate,A2,26/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,14/6/2021
1005991,Employee 5991,Associate,A1,30/9/2019,Male,,Operations,Operations,Pune,Active,
1005992,Employee 5992,Analyst,A3,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1005993,Employee 5993,Senior Associate,A2,30/9/2019,Female,ENTRSVC,ISG,Operations,Pune,Active,
1005994,Employee 5994,Associate,A1,30/9/2019,Male,ENTRSVC,ISG,Operations,Pune,Active,
1005995,Employee 5995,Associate,A1,30/9/2019,Female,,IS,Operations,Pune,Active,
1005996,Employee 5996,Associate,A1,30/9/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1005997,Employee 5997,Analyst,A3,30/9/2019,Female,,ISG,Operations,Pune,Active,
1005998,Employee 5998,Associate,A1,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1005999,Employee 5999,Senior Associate,A2,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006000,Employee 6000,Senior Associate,A2,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006001,Employee 6001,Senior Associate,A2,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006002,Employee 6002,Associate,A1,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Inactive,11/3/2020
1006003,Employee 6003,Senior Associate,A2,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006004,Employee 6004,Senior Associate,A2,30/9/2019,Male,,Operations,Operations,Pune,Active,
1006005,Employee 6005,Analyst,A3,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006006,Employee 6006,Senior Associate,A2,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006007,Employee 6007,Senior Associate,A2,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Inactive,5/11/2019
1006008,Employee 6008,Analyst,A3,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006009,Employee 6009,Analyst,A3,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Inactive,22/10/2019
1006010,Employee 6010,Senior Associate,A2,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006011,Employee 6011,Senior Associate,A2,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006012,Employee 6012,Associate,A1,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006013,Employee 6013,Senior Associate,A2,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006014,Employee 6014,Senior Associate,A2,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006015,Employee 6015,Senior Associate,A2,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006016,Employee 6016,Associate,A1,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006017,Employee 6017,Associate,A1,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006018,Employee 6018,Associate,A1,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Inactive,4/9/2020
1006019,Employee 6019,Associate,A1,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006020,Employee 6020,Associate,A1,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006021,Employee 6021,Senior Associate,A2,30/9/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006022,Employee 6022,Senior Associate,A2,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006023,Employee 6023,Senior HR Business Partner,B2,30/9/2019,Male,HRM,Operations,Corp.Func,Pune,Active,
1006024,Employee 6024,Team Leader,C1,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006025,Employee 6025,Manager,E,30/9/2019,Female,HRM,Operations,Corp.Func,Pune,Inactive,15/4/2021
1006026,Employee 6026,Associate,A1,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006027,Employee 6027,Senior Associate,A2,30/9/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006028,Employee 6028,Lead Consultant,C1,30/9/2019,Male,ISG,Operations,Technology,Bangalore,Active,
1006029,Employee 6029,Senior Consultant,B2,30/9/2019,Male,CTS,Operations,Technology,Bangalore,Active,17/6/2021
1006030,Employee 6030,Senior Consultant,B2,30/9/2019,Male,INFSEC,Operations,Technology,Bangalore,Active,7/5/2021
1006031,Employee 6031,Senior Consultant,B2,30/9/2019,Female,PMO,CORPFN,Technology,Bangalore,Active,
1006032,Employee 6032,Senior Lead Consultant,C2,30/9/2019,Male,PRDTCH,Operations,Technology,Bangalore,Active,
1006033,Employee 6033,Associate,A1,3/10/2019,Female,ENTRSVC,CORPFN,Operations,Pune,Active,
1006034,Employee 6034,Associate,A1,3/10/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006035,Employee 6035,Associate,A1,3/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006036,Employee 6036,Associate,A1,3/10/2019,Female,ENTRSVC,ISG,Operations,Pune,Active,
1006037,Employee 6037,Consultant,B1,3/10/2019,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1006038,Employee 6038,Lead Consultant,C1,3/10/2019,Male,ISG,AIS,Technology,Bangalore,Active,
1006039,Employee 6039,Consultant,B1,7/10/2019,Male,PRDTCH,ATSV,Technology,Bangalore,Inactive,22/1/2020
1006040,Employee 6040,Consultant,B1,7/10/2019,Female,Flight,DEV,Technology,Bangalore,Inactive,31/1/2020
1006041,Employee 6041,Associate Consultant,A3,7/10/2019,Female,PRDTCH,FLIGHT,Technology,Pune,Active,
1006042,Employee 6042,Associate Consultant,A3,7/10/2019,Male,PRDTCH,Operations,Technology,Pune,Active,
1006043,Employee 6043,Associate,A1,7/10/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006044,Employee 6044,Team Lead,C1,10/10/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006045,Employee 6045,Consultant,B1,10/10/2019,Female,Flight,Operations,Technology,Bangalore,Active,
1006046,Employee 6046,Associate Consultant,A3,10/10/2019,Female,Flight,DEV,Technology,Bangalore,Active,
1006047,Employee 6047,Associate Consultant,A3,10/10/2019,Male,Flight,ISG,Technology,Bangalore,Active,
1006048,Employee 6048,Associate Consultant,A3,10/10/2019,Male,Flight,DEV,Technology,Bangalore,Active,
1006049,Employee 6049,Associate Consultant,A3,10/10/2019,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1006050,Employee 6050,Associate Consultant,A3,10/10/2019,Male,Flight,DEV,Technology,Bangalore,Active,
1006051,Employee 6051,Associate Consultant,A3,10/10/2019,Female,Flight,DEV,Technology,Bangalore,Active,
1006052,Employee 6052,Associate Consultant,A3,10/10/2019,Female,Flight,Operations,Technology,Bangalore,Active,
1006053,Employee 6053,Associate Consultant,A3,10/10/2019,Female,Flight,Operations,Technology,Bangalore,Active,
1006054,Employee 6054,Associate Consultant,A3,10/10/2019,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1006055,Employee 6055,Consultant,B1,10/10/2019,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1006056,Employee 6056,Senior Associate,A2,14/10/2019,Female,ENTRSVC,FLIGHT,Operations,Pune,Active,
1006057,Employee 6057,Team Lead,C1,14/10/2019,Male,ENTRSVC,FLIGHT,Operations,Pune,Active,
1006058,Employee 6058,Team Lead,C1,14/10/2019,Male,ENTRSVC,FLIGHT,Operations,Pune,Active,
1006059,Employee 6059,Senior Associate,A2,14/10/2019,Male,OPS,FLIGHT,Operations,Pune,Active,
1006060,Employee 6060,Senior Associate,A2,14/10/2019,Male,OPS,FLIGHT,Operations,Pune,Active,
1006061,Employee 6061,Associate,A1,14/10/2019,Male,OPS,FLIGHT,Operations,Pune,Active,
1006062,Employee 6062,Analyst,A3,14/10/2019,Female,ENTRSVC,FLIGHT,Operations,Pune,Inactive,30/12/2019
1006063,Employee 6063,Associate Manager,D,14/10/2019,Male,QPM,FLIGHT,Technology,Pune,Active,
1006064,Employee 6064,Consultant,B1,14/10/2019,Male,ADS,FLIGHT,Technology,Pune,Active,
1006065,Employee 6065,Lead Consultant,C1,14/10/2019,Female,INFENG,Operations,Technology,Pune,Active,
1006066,Employee 6066,Senior Consultant,B2,14/10/2019,Female,ABT,Operations,Technology,Pune,Active,
1006067,Employee 6067,Associate Consultant,A3,14/10/2019,Male,SMCEAF,Operations,Technology,Pune,Active,
1006068,Employee 6068,Associate Consultant,A3,14/10/2019,Male,SMCEAF,Operations,Technology,Pune,Active,
1006069,Employee 6069,Associate Consultant,A3,14/10/2019,Male,PRDTCH,Operations,Technology,Pune,Active,
1006070,Employee 6070,Consultant,B1,14/10/2019,Male,ESS,DEV,Technology,Bangalore,Active,
1006071,Employee 6071,Senior Consultant,B2,14/10/2019,Male,PMO,DEV,Technology,Bangalore,Inactive,19/8/2020
1006072,Employee 6072,Senior Consultant,B2,14/10/2019,Female,ESS,DEV,Technology,Bangalore,Active,
1006073,Employee 6073,Senior Consultant,B2,14/10/2019,Male,ESS,ATSV,Technology,Bangalore,Active,
1006074,Employee 6074,Senior Consultant,B2,17/10/2019,Male,ESS,DEV,Technology,Bangalore,Inactive,8/4/2021
1006075,Employee 6075,Associate Consultant,A3,21/10/2019,Female,Flight,DEV,Technology,Bangalore,Active,
1006076,Employee 6076,Associate Manager,D,22/10/2019,Female,FLD,DEV,Corp.Func,Pune,Active,
1006077,Employee 6077,Senior Consultant,B2,24/10/2019,Male,ISG,DEV,Technology,Bangalore,Inactive,19/8/2020
1006078,Employee 6078,Senior Consultant,B2,24/10/2019,Male,D3,Operations,Technology,Bangalore,Inactive,1/2/2021
1006079,Employee 6079,Senior Consultant,B2,24/10/2019,Female,SMCEAF,Operations,Technology,Bangalore,Active,
1006080,Employee 6080,Consultant,B1,29/10/2019,Female,SMCEAF,IS,Technology,Bangalore,Active,
1006081,Employee 6081,Lead Consultant,C1,29/10/2019,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1006082,Employee 6082,Consultant,B1,29/10/2019,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,1/4/2020
1006083,Employee 6083,Associate,A1,31/10/2019,Male,ENTRSVC,DEV,Operations,Pune,Inactive,1/2/2020
1006084,Employee 6084,Senior Specialist,B2,31/10/2019,Female,ENTRSVC,FLIGHT,Operations,Pune,Active,
1006085,Employee 6085,Associate,A1,31/10/2019,Female,ENTRSVC,CORPFN,Operations,Pune,Active,
1006086,Employee 6086,Senior Associate,A2,31/10/2019,Male,OPS,DART,Operations,Pune,Active,
1006087,Employee 6087,Associate,A1,31/10/2019,Male,OPS,DEV,Operations,Pune,Active,
1006088,Employee 6088,Associate,A1,31/10/2019,Female,ENTRSVC,ISG,Operations,Pune,Inactive,27/12/2019
1006089,Employee 6089,Associate,A1,31/10/2019,Male,ENTRSVC,DEV,Operations,Pune,Active,
1006090,Employee 6090,Associate,A1,31/10/2019,Female,ENTRSVC,DART,Operations,Pune,Active,
1006091,Employee 6091,Associate,A1,31/10/2019,Female,ENTRSVC,DEV,Operations,Pune,Active,
1006092,Employee 6092,Associate,A1,31/10/2019,Male,RMBC,Operations,Operations,Pune,Inactive,12/10/2020
1006093,Employee 6093,Analyst,A3,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006094,Employee 6094,Associate,A1,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006095,Employee 6095,Senior Associate,A2,31/10/2019,Male,ENTRSVC,DART,Operations,Pune,Active,
1006096,Employee 6096,Analyst,A3,31/10/2019,Female,ENTRSVC,DART,Operations,Pune,Active,
1006097,Employee 6097,Senior Associate,A2,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006098,Employee 6098,Associate,A1,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Inactive,5/3/2021
1006099,Employee 6099,Analyst,A3,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006100,Employee 6100,Senior Associate,A2,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006101,Employee 6101,Analyst,A3,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006102,Employee 6102,Analyst,A3,31/10/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006103,Employee 6103,Senior Associate,A2,31/10/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006104,Employee 6104,Team Lead,C1,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006105,Employee 6105,Team Lead,C1,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006106,Employee 6106,Analyst,A3,31/10/2019,Male,SPS,Operations,Technology,Pune,Active,
1006107,Employee 6107,Senior Consultant,B2,31/10/2019,Male,ESS,Operations,Technology,Bangalore,Active,
1006108,Employee 6108,Senior Lead Consultant,C2,31/10/2019,Female,ISG,Operations,Technology,Bangalore,Active,
1006109,Employee 6109,Senior Consultant,B2,31/10/2019,Male,PRDTCH,Operations,Technology,Bangalore,Active,
1006110,Employee 6110,Consultant,B1,31/10/2019,Male,Flight,Operations,Technology,Bangalore,Active,
1006111,Employee 6111,Associate,A1,31/10/2019,Female,ENTRSVC,Operations,Operations,Pune,Active,
1006112,Employee 6112,Senior Associate,A2,31/10/2019,Male,ENTRSVC,Operations,Operations,Pune,Active,
1006113,Employee 6113,Associate Manager - Facilities & Administration,D,4/11/2019,Male,FAC,Operations,Corp.Func,Pune,Active,
1006114,Employee 6114,Senior Consultant,B2,4/11/2019,Male,ARS,Operations,Technology,Pune,Inactive,2/3/2021
1006115,Employee 6115,Senior Associate,A2,4/11/2019,Female,ENTRSVC,ATSV,Operations,Pune,Active,
1006116,Employee 6116,Senior Consultant,B2,4/11/2019,Male,PRDTCH,ISG,Technology,Bangalore,Active,
1006117,Employee 6117,Lead Consultant,C1,4/11/2019,Male,SQTD,DEV,Technology,Bangalore,Active,
1006118,Employee 6118,Lead Consultant,C1,4/11/2019,Male,Flight,FLIGHT,Technology,Bangalore,Active,9/6/2021
1006119,Employee 6119,Associate Manager,D,4/11/2019,Female,INFSEC,Operations,Technology,Bangalore,Active,
1006120,Employee 6120,Consultant,B1,4/11/2019,Male,PRDTCH,Operations,Technology,Bangalore,Inactive,16/12/2020
1006121,Employee 6121,Senior Lead Consultant,C2,4/11/2019,Male,PMO,DEV,Technology,Bangalore,Active,
1006122,Employee 6122,Team Lead,C1,7/11/2019,Male,Claims,DEV,Operations,Pune,Inactive,18/11/2020
1006123,Employee 6123,Team Lead,C1,7/11/2019,Male,ENTRSVC,FLIGHT,Operations,Pune,Active,
1006124,Employee 6124,Manager,E,7/11/2019,Male,CTS,CORPFN,Technology,Pune,Active,
1006125,Employee 6125,Senior Consultant,B2,7/11/2019,Female,ISG,DEV,Technology,Bangalore,Active,
1006126,Employee 6126,Lead Consultant,C1,7/11/2019,Male,Flight,Operations,Technology,Bangalore,Active,
1006127,Employee 6127,Senior Consultant,B2,11/11/2019,Male,ISG,DEV,Technology,Bangalore,Active,
